baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low
first_order_signed,79,87,1.2302294417981364e-07,1.0094680253510039e-07,2.2076141644713252e-08,1.5317005086501465e-08,1.7210672753620313e-08,1.2302251661822083e-07,1.0093371827224473e-07,3.475462204720315e-06,0.0001296154264134363
first_order_abs,89,27,7.762380133093168e-08,5.586618760855002e-08,2.175761372238166e-08,7.940589452637424e-09,9.388301736024117e-09,7.762312037584707e-08,5.584386641999117e-08,8.772503703012861e-06,0.00039954737407987216
first_order_signed,89,27,7.762380133093168e-08,5.586618760855002e-08,2.175761372238166e-08,7.940589452637424e-09,9.388301736024117e-09,7.762312037584707e-08,5.584386641999117e-08,8.772503703012861e-06,0.00039954737407987216
first_order_abs,7,28,1.2456171764452725e-07,1.0282117197151253e-07,2.1740545673014726e-08,1.7722442580136998e-08,1.8532727930065106e-08,1.2450220765458653e-07,1.0281124929178986e-07,0.000477755052403469,9.650424647380948e-05
first_order_signed,7,28,1.2456171764452725e-07,1.0282117197151253e-07,2.1740545673014726e-08,1.7722442580136998e-08,1.8532727930065106e-08,1.2450220765458653e-07,1.0281124929178986e-07,0.000477755052403469,9.650424647380948e-05
first_order_abs,4,100,8.944808191514077e-08,6.780699859506189e-08,2.1641083320078886e-08,1.0925105109471644e-08,1.2649099589978618e-08,8.94635334702798e-08,6.780321371024911e-08,0.00017274328088650527,5.5818497960348926e-05
first_order_signed,4,100,8.944808191514077e-08,6.780699859506189e-08,2.1641083320078886e-08,1.0925105109471644e-08,1.2649099589978618e-08,8.94635334702798e-08,6.780321371024911e-08,0.00017274328088650527,5.5818497960348926e-05
first_order_abs,124,126,1.7898613071536187e-07,1.575821954278224e-07,2.140393528753947e-08,2.432921681894129e-08,2.668303333841493e-08,1.7898321402753936e-07,1.5761642657707853e-07,1.629560799403568e-05,0.0002172272645598948
first_order_signed,124,126,1.7898613071536187e-07,1.575821954278224e-07,2.140393528753947e-08,2.432921681894129e-08,2.668303333841493e-08,1.7898321402753936e-07,1.5761642657707853e-07,1.629560799403568e-05,0.0002172272645598948
first_order_abs,70,103,5.140813809835442e-08,3.054582773673119e-08,2.086231036162323e-08,5.444629203044115e-09,5.6440286000380974e-09,5.140811509818377e-08,3.0536554618265654e-08,4.4740330031152993e-07,0.0003035805264619527
first_order_signed,70,103,5.140813809835442e-08,3.054582773673119e-08,2.086231036162323e-08,5.444629203044115e-09,5.6440286000380974e-09,5.140811509818377e-08,3.0536554618265654e-08,4.4740330031152993e-07,0.0003035805264619527
first_order_abs,108,23,8.226436222415004e-08,6.142159700314327e-08,2.084276522100677e-08,9.022701896732599e-09,1.0522774718246807e-08,8.233610060415231e-08,6.142444419765525e-08,0.0008720468750100524,4.6354941110202366e-05
first_order_signed,108,23,8.226436222415004e-08,6.142159700314327e-08,2.084276522100677e-08,9.022701896732599e-09,1.0522774718246807e-08,8.233610060415231e-08,6.142444419765525e-08,0.0008720468750100524,4.6354941110202366e-05
first_order_abs,40,23,8.224532038438185e-08,6.142159700314327e-08,2.0823723381238574e-08,1.0020814977806936e-08,1.0522774718246807e-08,8.227036119023978e-08,6.142444419765525e-08,0.0003044648101667692,4.6354941110202366e-05
first_order_signed,40,23,8.224532038438185e-08,6.142159700314327e-08,2.0823723381238574e-08,1.0020814977806936e-08,1.0522774718246807e-08,8.227036119023978e-08,6.142444419765525e-08,0.0003044648101667692,4.6354941110202366e-05
first_order_abs,56,53,6.610402179973573e-08,4.529262818169316e-08,2.081139361804257e-08,8.800131112707276e-09,9.662174127456068e-09,6.611438152503979e-08,4.528903829736919e-08,0.0001567185327307947,7.92597927762417e-05
first_order_signed,56,53,6.610402179973573e-08,4.529262818169316e-08,2.081139361804257e-08,8.800131112707276e-09,9.662174127456068e-09,6.611438152503979e-08,4.528903829736919e-08,0.0001567185327307947,7.92597927762417e-05
first_order_abs,91,107,1.0686680253673104e-07,8.606169340408391e-08,2.0805109132647125e-08,1.6102579802890203e-08,1.663169879595472e-08,1.0685110396480013e-07,8.602605561236487e-08,0.0001468984900667551,0.0004140958690147303
first_order_signed,91,107,1.0686680253673104e-07,8.606169340408391e-08,2.0805109132647125e-08,1.6102579802890203e-08,1.663169879595472e-08,1.0685110396480013e-07,8.602605561236487e-08,0.0001468984900667551,0.0004140958690147303
first_order_abs,33,98,1.2760294037135902e-07,1.0692258987152722e-07,2.0680350499831796e-08,1.9076595592082412e-08,2.6404627373466383e-08,1.2759559808728227e-07,1.0676933470676886e-07,5.754008532547613e-05,0.0014333282138274752
first_order_signed,33,98,1.2760294037135902e-07,1.0692258987152722e-07,2.0680350499831796e-08,1.9076595592082412e-08,2.6404627373466383e-08,1.2759559808728227e-07,1.0676933470676886e-07,5.754008532547613e-05,0.0014333282138274752
first_order_abs,101,27,7.64486784895922e-08,5.586618760855002e-08,2.0582490881042176e-08,9.079268414868836e-09,9.388301736024117e-09,7.645348887308501e-08,5.584386641999117e-08,6.29230431166083e-05,0.00039954737407987216
first_order_signed,101,27,7.64486784895922e-08,5.586618760855002e-08,2.0582490881042176e-08,9.079268414868836e-09,9.388301736024117e-09,7.645348887308501e-08,5.584386641999117e-08,6.29230431166083e-05,0.00039954737407987216
first_order_abs,91,110,1.0686680253673104e-07,8.632561303170921e-08,2.054118950502183e-08,1.6102579802890203e-08,1.8151225145146554e-08,1.0685110396480013e-07,8.62886224695103e-08,0.0001468984900667551,0.00042850042878143186
first_order_signed,91,110,1.0686680253673104e-07,8.632561303170921e-08,2.054118950502183e-08,1.6102579802890203e-08,1.8151225145146554e-08,1.0685110396480013e-07,8.62886224695103e-08,0.0001468984900667551,0.00042850042878143186
first_order_abs,89,99,7.762380133093168e-08,5.722321193806525e-08,2.040058939286643e-08,7.940589452637424e-09,8.1265473905745e-09,7.762312037584707e-08,5.722526807971917e-08,8.772503703012861e-06,3.5931951113555046e-05
first_order_signed,89,99,7.762380133093168e-08,5.722321193806525e-08,2.040058939286643e-08,7.940589452637424e-09,8.1265473905745e-09,7.762312037584707e-08,5.722526807971917e-08,8.772503703012861e-06,3.5931951113555046e-05
first_order_abs,33,2,1.2760294037135902e-07,1.0729894294663803e-07,2.030399742472099e-08,1.9076595592082412e-08,1.9928708283600827e-08,1.2759559808728227e-07,1.0701042896243962e-07,5.754008532547613e-05,0.002688880023188049
first_order_signed,33,2,1.2760294037135902e-07,1.0729894294663803e-07,2.030399742472099e-08,1.9076595592082412e-08,1.9928708283600827e-08,1.2759559808728227e-07,1.0701042896243962e-07,5.754008532547613e-05,0.002688880023188049
first_order_abs,79,28,1.2302294417981364e-07,1.0282117197151253e-07,2.0201772208301116e-08,1.5317005086501465e-08,1.8532727930065106e-08,1.2302251661822083e-07,1.0281124929178986e-07,3.475462204720315e-06,9.650424647380948e-05
first_order_signed,79,28,1.2302294417981364e-07,1.0282117197151253e-07,2.0201772208301116e-08,1.5317005086501465e-08,1.8532727930065106e-08,1.2302251661822083e-07,1.0281124929178986e-07,3.475462204720315e-06,9.650424647380948e-05
first_order_abs,4,83,8.944808191514077e-08,6.973023412726003e-08,1.9717847787880738e-08,1.0925105109471644e-08,1.1616830297711543e-08,8.94635334702798e-08,6.966891419324384e-08,0.00017274328088650527,0.0008793880414095233
first_order_signed,4,83,8.944808191514077e-08,6.973023412726003e-08,1.9717847787880738e-08,1.0925105109471644e-08,1.1616830297711543e-08,8.94635334702798e-08,6.966891419324384e-08,0.00017274328088650527,0.0008793880414095233
first_order_abs,7,57,1.2456171764452725e-07,1.0492276568045554e-07,1.9638951964071714e-08,1.7722442580136998e-08,2.2827513834755563e-08,1.2450220765458653e-07,1.0467472577602166e-07,0.000477755052403469,0.0023640236971001296
first_order_signed,7,57,1.2456171764452725e-07,1.0492276568045554e-07,1.9638951964071714e-08,1.7722442580136998e-08,2.2827513834755563e-08,1.2450220765458653e-07,1.0467472577602166e-07,0.000477755052403469,0.0023640236971001296
first_order_abs,111,100,8.728085554749227e-08,6.780699859506189e-08,1.9473856952430382e-08,1.0025267971336405e-08,1.2649099589978618e-08,8.728105171940115e-08,6.780321371024911e-08,2.247593789604378e-06,5.5818497960348926e-05
first_order_signed,111,100,8.728085554749227e-08,6.780699859506189e-08,1.9473856952430382e-08,1.0025267971336405e-08,1.2649099589978618e-08,8.728105171940115e-08,6.780321371024911e-08,2.247593789604378e-06,5.5818497960348926e-05
first_order_abs,109,103,4.9944298504261063e-08,3.054582773673119e-08,1.9398470767529876e-08,5.029720950844307e-09,5.6440286000380974e-09,4.994455338191983e-08,3.0536554618265654e-08,5.103238335535275e-06,0.0003035805264619527
first_order_signed,109,103,4.9944298504261063e-08,3.054582773673119e-08,1.9398470767529876e-08,5.029720950844307e-09,5.6440286000380974e-09,4.994455338191983e-08,3.0536554618265654e-08,5.103238335535275e-06,0.0003035805264619527
first_order_abs,120,64,1.9765267480948507e-07,1.784940156586585e-07,1.9158659150826578e-08,2.996336530003418e-08,3.005048618831552e-08,1.9754398294935527e-07,1.7838425492300303e-07,0.0005499134288699731,0.0006149266979648695
first_order_signed,120,64,1.9765267480948507e-07,1.784940156586585e-07,1.9158659150826578e-08,2.996336530003418e-08,3.005048618831552e-08,1.9754398294935527e-07,1.7838425492300303e-07,0.0005499134288699731,0.0006149266979648695
first_order_abs,124,63,1.7898613071536187e-07,1.598408723434112e-07,1.9145258371950656e-08,2.432921681894129e-08,2.801087424231241e-08,1.7898321402753936e-07,1.5976854683685815e-07,1.629560799403568e-05,0.0004524844333786793
first_order_signed,124,63,1.7898613071536187e-07,1.598408723434112e-07,1.9145258371950656e-08,2.432921681894129e-08,2.801087424231241e-08,1.7898321402753936e-07,1.5976854683685815e-07,1.629560799403568e-05,0.0004524844333786793
first_order_abs,8,61,7.907671690233087e-08,6.004634727754968e-08,1.9030369624781197e-08,1.0133829464464839e-08,1.2295768159198417e-08,7.908275279078225e-08,6.004147223848122e-08,7.63295276766804e-05,8.11879371433461e-05
first_order_signed,8,61,7.907671690233087e-08,6.004634727754968e-08,1.9030369624781197e-08,1.0133829464464839e-08,1.2295768159198417e-08,7.908275279078225e-08,6.004147223848122e-08,7.63295276766804e-05,8.11879371433461e-05
first_order_abs,102,21,2.652157119467927e-07,2.46422925594775e-07,1.87927863520177e-08,3.5007076792936687e-08,4.1460119604153076e-08,2.6525256657805585e-07,2.45963832412599e-07,0.00013896096499184206,0.0018630295094011061
first_order_signed,102,21,2.652157119467927e-07,2.46422925594775e-07,1.87927863520177e-08,3.5007076792936687e-08,4.1460119604153076e-08,2.6525256657805585e-07,2.45963832412599e-07,0.00013896096499184206,0.0018630295094011061
first_order_abs,74,103,4.9159058114979576e-08,3.054582773673119e-08,1.861323037824839e-08,5.260755375768866e-09,5.6440286000380974e-09,4.9158860093712065e-08,3.0536554618265654e-08,4.0281745644674956e-06,0.0003035805264619527
first_order_signed,74,103,4.9159058114979576e-08,3.054582773673119e-08,1.861323037824839e-08,5.260755375768866e-09,5.6440286000380974e-09,4.9158860093712065e-08,3.0536554618265654e-08,4.0281745644674956e-06,0.0003035805264619527
first_order_abs,127,53,6.388480561595673e-08,4.529262818169316e-08,1.8592177434263574e-08,9.048648652587587e-09,9.662174127456068e-09,6.38730170976487e-08,4.528903829736919e-08,0.00018452773228899269,7.92597927762417e-05
first_order_signed,127,53,6.388480561595673e-08,4.529262818169316e-08,1.8592177434263574e-08,9.048648652587587e-09,9.662174127456068e-09,6.38730170976487e-08,4.528903829736919e-08,0.00018452773228899269,7.92597927762417e-05
first_order_abs,51,32,5.7434612864860814e-08,3.889107321269704e-08,1.8543539652163772e-08,6.2621806740104085e-09,6.693580612004979e-09,5.743674336144977e-08,3.889088873165747e-08,3.709429702208857e-05,4.7435317241855306e-06
first_order_signed,51,32,5.7434612864860814e-08,3.889107321269704e-08,1.8543539652163772e-08,6.2621806740104085e-09,6.693580612004979e-09,5.743674336144977e-08,3.889088873165747e-08,3.709429702208857e-05,4.7435317241855306e-06
first_order_abs,4,50,8.944808191514077e-08,7.102180668059992e-08,1.8426275234540856e-08,1.0925105109471644e-08,1.5356485061346346e-08,8.94635334702798e-08,7.090638831641627e-08,0.00017274328088650527,0.0016251116323006036
first_order_signed,4,50,8.944808191514077e-08,7.102180668059992e-08,1.8426275234540856e-08,1.0925105109471644e-08,1.5356485061346346e-08,8.94635334702798e-08,7.090638831641627e-08,0.00017274328088650527,0.0016251116323006036
first_order_abs,108,127,8.226436222415004e-08,6.388480561595673e-08,1.8379556608193307e-08,9.022701896732599e-09,9.048648652587587e-09,8.233610060415231e-08,6.38730170976487e-08,0.0008720468750100524,0.00018452773228899269
first_order_signed,108,127,8.226436222415004e-08,6.388480561595673e-08,1.8379556608193307e-08,9.022701896732599e-09,9.048648652587587e-09,8.233610060415231e-08,6.38730170976487e-08,0.0008720468750100524,0.00018452773228899269
first_order_abs,67,100,8.611253858189556e-08,6.780699859506189e-08,1.830553998683367e-08,1.1134036781434986e-08,1.2649099589978618e-08,8.611957724724562e-08,6.780321371024911e-08,8.173798457194542e-05,5.5818497960348926e-05
first_order_signed,67,100,8.611253858189556e-08,6.780699859506189e-08,1.830553998683367e-08,1.1134036781434986e-08,1.2649099589978618e-08,8.611957724724562e-08,6.780321371024911e-08,8.173798457194542e-05,5.5818497960348926e-05
first_order_abs,79,57,1.2302294417981364e-07,1.0492276568045554e-07,1.8100178499358103e-08,1.5317005086501465e-08,2.2827513834755563e-08,1.2302251661822083e-07,1.0467472577602166e-07,3.475462204720315e-06,0.0023640236971001296
first_order_signed,79,57,1.2302294417981364e-07,1.0492276568045554e-07,1.8100178499358103e-08,1.5317005086501465e-08,2.2827513834755563e-08,1.2302251661822083e-07,1.0467472577602166e-07,3.475462204720315e-06,0.0023640236971001296
first_order_abs,124,34,1.7898613071536187e-07,1.612696370968909e-07,1.7716493618470966e-08,2.432921681894129e-08,2.6177402778770895e-08,1.7898321402753936e-07,1.6115104983782658e-07,1.629560799403568e-05,0.0007353353129521718
first_order_signed,124,34,1.7898613071536187e-07,1.612696370968909e-07,1.7716493618470966e-08,2.432921681894129e-08,2.6177402778770895e-08,1.7898321402753936e-07,1.6115104983782658e-07,1.629560799403568e-05,0.0007353353129521718
first_order_abs,81,57,1.2259017961143253e-07,1.0492276568045554e-07,1.7667413930976994e-08,2.0547738088794175e-08,2.2827513834755563e-08,1.2256998616066994e-07,1.0467472577602166e-07,0.00016472323335033512,0.0023640236971001296
first_order_signed,81,57,1.2259017961143253e-07,1.0492276568045554e-07,1.7667413930976994e-08,2.0547738088794175e-08,2.2827513834755563e-08,1.2256998616066994e-07,1.0467472577602166e-07,0.00016472323335033512,0.0023640236971001296
first_order_abs,8,23,7.907671690233087e-08,6.142159700314327e-08,1.76551198991876e-08,1.0133829464464839e-08,1.0522774718246807e-08,7.908275279078225e-08,6.142444419765525e-08,7.63295276766804e-05,4.6354941110202366e-05
first_order_signed,8,23,7.907671690233087e-08,6.142159700314327e-08,1.76551198991876e-08,1.0133829464464839e-08,1.0522774718246807e-08,7.908275279078225e-08,6.142444419765525e-08,7.63295276766804e-05,4.6354941110202366e-05
first_order_abs,7,98,1.2456171764452725e-07,1.0692258987152722e-07,1.7639127773000032e-08,1.7722442580136998e-08,2.6404627373466383e-08,1.2450220765458653e-07,1.0676933470676886e-07,0.000477755052403469,0.0014333282138274752
first_order_signed,7,98,1.2456171764452725e-07,1.0692258987152722e-07,1.7639127773000032e-08,1.7722442580136998e-08,2.6404627373466383e-08,1.2450220765458653e-07,1.0676933470676886e-07,0.000477755052403469,0.0014333282138274752
first_order_abs,89,61,7.762380133093168e-08,6.004634727754968e-08,1.7577454053382006e-08,7.940589452637424e-09,1.2295768159198417e-08,7.762312037584707e-08,6.004147223848122e-08,8.772503703012861e-06,8.11879371433461e-05
first_order_signed,89,61,7.762380133093168e-08,6.004634727754968e-08,1.7577454053382006e-08,7.940589452637424e-09,1.2295768159198417e-08,7.762312037584707e-08,6.004147223848122e-08,8.772503703012861e-06,8.11879371433461e-05
first_order_abs,111,83,8.728085554749227e-08,6.973023412726003e-08,1.7550621420232233e-08,1.0025267971336405e-08,1.1616830297711543e-08,8.728105171940115e-08,6.966891419324384e-08,2.247593789604378e-06,0.0008793880414095233
first_order_signed,111,83,8.728085554749227e-08,6.973023412726003e-08,1.7550621420232233e-08,1.0025267971336405e-08,1.1616830297711543e-08,8.728105171940115e-08,6.966891419324384e-08,2.247593789604378e-06,0.0008793880414095233
first_order_abs,37,61,7.758321146589115e-08,6.004634727754968e-08,1.753686418834147e-08,1.0405443928718227e-08,1.2295768159198417e-08,7.758733744367419e-08,6.004147223848122e-08,5.31813224160334e-05,8.11879371433461e-05
first_order_signed,37,61,7.758321146589115e-08,6.004634727754968e-08,1.753686418834147e-08,1.0405443928718227e-08,1.2295768159198417e-08,7.758733744367419e-08,6.004147223848122e-08,5.31813224160334e-05,8.11879371433461e-05
first_order_abs,85,100,8.524151710702273e-08,6.780699859506189e-08,1.7434518511960844e-08,9.493916364178289e-09,1.2649099589978618e-08,8.523826977580029e-08,6.780321371024911e-08,3.809565259570081e-05,5.5818497960348926e-05
first_order_signed,85,100,8.524151710702273e-08,6.780699859506189e-08,1.7434518511960844e-08,9.493916364178289e-09,1.2649099589978618e-08,8.523826977580029e-08,6.780321371024911e-08,3.809565259570081e-05,5.5818497960348926e-05
first_order_abs,52,103,4.7919858990302697e-08,3.054582773673119e-08,1.737403125357151e-08,5.440760098007757e-09,5.6440286000380974e-09,4.791996133235443e-08,3.0536554618265654e-08,2.135691838256902e-06,0.0003035805264619527
first_order_signed,52,103,4.7919858990302697e-08,3.054582773673119e-08,1.737403125357151e-08,5.440760098007757e-09,5.6440286000380974e-09,4.791996133235443e-08,3.0536554618265654e-08,2.135691838256902e-06,0.0003035805264619527
first_order_abs,62,50,8.831674016387329e-08,7.102180668059992e-08,1.729493348327337e-08,1.3893052930313843e-08,1.5356485061346346e-08,8.832030573557859e-08,7.090638831641627e-08,4.037254657139266e-05,0.0016251116323006036
first_order_signed,62,50,8.831674016387329e-08,7.102180668059992e-08,1.729493348327337e-08,1.3893052930313843e-08,1.5356485061346346e-08,8.832030573557859e-08,7.090638831641627e-08,4.037254657139266e-05,0.0016251116323006036
first_order_abs,7,2,1.2456171764452725e-07,1.0729894294663803e-07,1.7262774697889227e-08,1.7722442580136998e-08,1.9928708283600827e-08,1.2450220765458653e-07,1.0701042896243962e-07,0.000477755052403469,0.002688880023188049
first_order_signed,7,2,1.2456171764452725e-07,1.0729894294663803e-07,1.7262774697889227e-08,1.7722442580136998e-08,1.9928708283600827e-08,1.2450220765458653e-07,1.0701042896243962e-07,0.000477755052403469,0.002688880023188049
first_order_abs,18,32,5.55925818781157e-08,3.889107321269704e-08,1.6701508665418656e-08,6.206722658053109e-09,6.693580612004979e-09,5.5604544968446135e-08,3.889088873165747e-08,0.00021519220597931667,4.7435317241855306e-06
first_order_signed,18,32,5.55925818781157e-08,3.889107321269704e-08,1.6701508665418656e-08,6.206722658053109e-09,6.693580612004979e-09,5.5604544968446135e-08,3.889088873165747e-08,0.00021519220597931667,4.7435317241855306e-06
