baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low,truth_increase_percent,first_decrease_percent,balanced_display_score,both_differences_at_least_20_percent,both_full_curves_available
first_order_abs,18,26,5.55925818781157e-08,4.581858096179697e-08,9.774000916318726e-09,6.206722658053109e-09,8.090811853822544e-09,5.5604544968446135e-08,4.5822922345450934e-08,0.00021519220597931667,9.475159559354661e-05,21.33195902437088,23.286775540074967,0.21331959024370883,True,False
first_order_abs,108,100,8.226436222415004e-08,6.780699859506189e-08,1.4457363629088155e-08,9.022701896732599e-09,1.2649099589978618e-08,8.233610060415231e-08,6.780321371024911e-08,0.0008720468750100524,5.5818497960348926e-05,21.321344298730004,28.669216077001014,0.21321344298730005,True,False
first_order_abs,92,103,4.2152293846120464e-08,3.054582773673119e-08,1.1606466109389277e-08,4.440829748375563e-09,5.6440286000380974e-09,4.215273108343354e-08,3.0536554618265654e-08,1.0372799987313574e-05,0.0003035805264619527,37.9968950569068,21.31808566055836,0.2131808566055836,True,False
first_order_abs,67,50,8.611253858189556e-08,7.102180668059992e-08,1.509073190129564e-08,1.1134036781434986e-08,1.5356485061346346e-08,8.611957724724562e-08,7.090638831641627e-08,8.173798457194542e-05,0.0016251116323006036,21.248025932601024,27.496189805436934,0.21248025932601022,True,False
first_order_abs,109,69,4.9944298504261063e-08,4.126403798840492e-08,8.68026051585614e-09,5.029720950844307e-09,7.323551998172916e-09,4.994455338191983e-08,4.126890118527626e-08,5.103238335535275e-06,0.00011785557372515352,21.035896967464176,31.32129119723428,0.21035896967464174,True,False
first_order_abs,40,100,8.224532038438185e-08,6.780699859506189e-08,1.443832178931996e-08,1.0020814977806936e-08,1.2649099589978618e-08,8.227036119023978e-08,6.780321371024911e-08,0.0003044648101667692,5.5818497960348926e-05,21.293261888119396,20.778432436835015,0.20778432436835015,True,False
first_order_abs,111,100,8.728085554749227e-08,6.780699859506189e-08,1.9473856952430382e-08,1.0025267971336405e-08,1.2649099589978618e-08,8.728105171940115e-08,6.780321371024911e-08,2.247593789604378e-06,5.5818497960348926e-05,28.71953833073595,20.743228401181778,0.2074322840118178,True,False
first_order_abs,85,50,8.524151710702273e-08,7.102180668059992e-08,1.4219710426422814e-08,9.493916364178289e-09,1.5356485061346346e-08,8.523826977580029e-08,7.090638831641627e-08,3.809565259570081e-05,0.0016251116323006036,20.021611799277174,38.17650115731672,0.20021611799277172,True,False
first_order_abs,109,96,4.9944298504261063e-08,4.138486400791027e-08,8.559434496350795e-09,5.029720950844307e-09,6.279506636897025e-09,4.994455338191983e-08,4.1399985661882965e-08,5.103238335535275e-06,0.0003653909306022377,20.68252415838494,19.902609525233196,0.19902609525233195,False,False
first_order_abs,33,98,1.2760294037135902e-07,1.0692258987152722e-07,2.0680350499831796e-08,1.9076595592082412e-08,2.6404627373466383e-08,1.2759559808728227e-07,1.0676933470676886e-07,5.754008532547613e-05,0.0014333282138274752,19.341423103088196,27.7528316447586,0.19341423103088196,False,False
first_order_abs,47,41,3.086969252435416e-08,2.5885927878612967e-08,4.98376464574119e-09,3.4032799356431553e-09,4.976692991043308e-09,3.086938349383672e-08,2.5885404042469418e-08,1.0010806463043385e-05,2.0236328634061015e-05,19.252795067310657,31.61563428228077,0.19252795067310657,False,False
first_order_abs,74,69,4.9159058114979576e-08,4.126403798840492e-08,7.895020126574653e-09,5.260755375768866e-09,7.323551998172916e-09,4.9158860093712065e-08,4.126890118527626e-08,4.0281745644674956e-06,0.00011785557372515352,19.132931509982456,28.16661399985523,0.19132931509982454,False,False
first_order_abs,66,103,3.9427801162292135e-08,3.054582773673119e-08,8.881973425560948e-09,4.5747444055166396e-09,5.6440286000380974e-09,3.9427376918865775e-08,3.0536554618265654e-08,1.076000725004724e-05,0.0003035805264619527,29.077533933973008,18.945407089436795,0.18945407089436794,False,False
first_order_abs,7,57,1.2456171764452725e-07,1.0492276568045554e-07,1.9638951964071714e-08,1.7722442580136998e-08,2.2827513834755563e-08,1.2450220765458653e-07,1.0467472577602166e-07,0.000477755052403469,0.0023640236971001296,18.71753173556494,22.363676095317675,0.1871753173556494,False,False
first_order_abs,52,32,4.7919858990302697e-08,3.889107321269704e-08,9.028785777605655e-09,5.440760098007757e-09,6.693580612004979e-09,4.791996133235443e-08,3.889088873165747e-08,2.135691838256902e-06,4.7435317241855306e-06,23.21557373391785,18.716746486182302,0.187167464861823,False,False
first_order_abs,70,32,5.140813809835442e-08,3.889107321269704e-08,1.2517064885657378e-08,5.444629203044115e-09,6.693580612004979e-09,5.140811509818377e-08,3.889088873165747e-08,4.4740330031152993e-07,4.7435317241855306e-06,32.18493050371993,18.658943267536976,0.18658943267536976,False,False
