timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:56:48.988, 1, 0, 97871, 0, 76.07
2026/09/26 00:56:48.988, 2, 0, 97871, 0, 75.01
2026/09/26 00:56:48.989, 3, 0, 97871, 0, 76.55
2026/09/26 00:56:49.189, 0, 0, 97871, 0, 73.45
2026/09/26 00:56:49.189, 1, 0, 97871, 0, 76.08
2026/09/26 00:56:49.189, 2, 0, 97871, 0, 74.98
2026/09/26 00:56:49.189, 3, 0, 97871, 0, 76.52
2026/09/26 00:56:49.389, 0, 0, 97871, 0, 73.43
2026/09/26 00:56:49.389, 1, 0, 97871, 0, 76.06
2026/09/26 00:56:49.389, 2, 0, 97871, 0, 74.98
2026/09/26 00:56:49.389, 3, 0, 97871, 0, 76.50
2026/09/26 00:56:49.589, 0, 0, 97871, 0, 73.41
2026/09/26 00:56:49.589, 1, 0, 97871, 0, 76.03
2026/09/26 00:56:49.589, 2, 0, 97871, 0, 74.97
2026/09/26 00:56:49.589, 3, 0, 97871, 0, 76.50
2026/09/26 00:56:49.789, 0, 0, 97871, 0, 73.43
2026/09/26 00:56:49.789, 1, 0, 97871, 0, 76.03
2026/09/26 00:56:49.789, 2, 0, 97871, 0, 74.91
2026/09/26 00:56:49.789, 3, 0, 97871, 0, 76.47
2026/09/26 00:56:49.989, 0, 0, 97871, 0, 73.40
2026/09/26 00:56:49.989, 1, 0, 97871, 0, 76.03
2026/09/26 00:56:49.989, 2, 0, 97871, 0, 74.93
2026/09/26 00:56:49.989, 3, 0, 97871, 0, 76.45
2026/09/26 00:56:50.189, 0, 0, 97871, 0, 73.40
2026/09/26 00:56:50.189, 1, 0, 97871, 0, 76.01
2026/09/26 00:56:50.189, 2, 0, 97871, 0, 74.91
2026/09/26 00:56:50.189, 3, 0, 97871, 0, 76.45
2026/09/26 00:56:50.390, 0, 0, 97871, 0, 73.40
2026/09/26 00:56:50.390, 1, 0, 97871, 0, 75.98
2026/09/26 00:56:50.390, 2, 0, 97871, 0, 74.90
2026/09/26 00:56:50.390, 3, 0, 97871, 0, 76.44
2026/09/26 00:56:50.590, 0, 0, 97871, 0, 73.38
2026/09/26 00:56:50.590, 1, 0, 97871, 0, 75.98
2026/09/26 00:56:50.590, 2, 0, 97871, 0, 74.86
2026/09/26 00:56:50.590, 3, 0, 97871, 0, 76.41
2026/09/26 00:56:50.790, 0, 1, 97871, 0, 73.38
2026/09/26 00:56:50.804, 1, 1, 97871, 0, 75.97
2026/09/26 00:56:50.804, 2, 1, 97871, 0, 74.89
2026/09/26 00:56:50.806, 3, 1, 97871, 0, 76.41
2026/09/26 00:56:51.009, 0, 1, 97871, 0, 73.40
2026/09/26 00:56:51.012, 1, 1, 97871, 0, 75.94
2026/09/26 00:56:51.012, 2, 1, 97871, 0, 74.90
2026/09/26 00:56:51.037, 3, 1, 97871, 0, 76.42
2026/09/26 00:56:51.237, 0, 4, 97871, 0, 73.41
2026/09/26 00:56:51.268, 1, 1, 97871, 0, 75.92
2026/09/26 00:56:51.268, 2, 1, 97871, 0, 74.89
2026/09/26 00:56:51.268, 3, 1, 97871, 0, 76.41
2026/09/26 00:56:51.468, 0, 4, 97871, 0, 73.42
2026/09/26 00:56:51.475, 1, 4, 97871, 0, 75.96
2026/09/26 00:56:51.475, 2, 1, 97871, 0, 74.91
2026/09/26 00:56:51.475, 3, 1, 97871, 0, 76.41
2026/09/26 00:56:51.675, 0, 4, 97871, 0, 73.42
2026/09/26 00:56:51.709, 1, 4, 97871, 0, 75.97
2026/09/26 00:56:51.709, 2, 4, 97871, 0, 74.91
2026/09/26 00:56:51.709, 3, 1, 97871, 0, 76.39
2026/09/26 00:56:51.909, 0, 4, 97871, 0, 73.41
2026/09/26 00:56:51.911, 1, 4, 97871, 0, 75.97
2026/09/26 00:56:51.911, 2, 4, 97871, 0, 74.94
2026/09/26 00:56:51.913, 3, 4, 97871, 0, 76.41
2026/09/26 00:56:52.113, 0, 4, 97871, 0, 73.41
2026/09/26 00:56:52.113, 1, 4, 97871, 0, 75.97
2026/09/26 00:56:52.113, 2, 4, 97871, 0, 74.95
2026/09/26 00:56:52.113, 3, 4, 97871, 0, 76.41
2026/09/26 00:56:52.313, 0, 4, 97871, 0, 73.40
2026/09/26 00:56:52.313, 1, 4, 97871, 0, 75.93
2026/09/26 00:56:52.313, 2, 4, 97871, 0, 74.92
2026/09/26 00:56:52.314, 3, 4, 97871, 0, 76.39
2026/09/26 00:56:52.514, 0, 20, 97871, 0, 73.84
2026/09/26 00:56:52.520, 1, 10, 97871, 0, 75.92
2026/09/26 00:56:52.527, 2, 4, 97871, 0, 74.89
2026/09/26 00:56:52.527, 3, 4, 97871, 0, 76.41
2026/09/26 00:56:52.727, 0, 21, 97871, 0, 82.65
2026/09/26 00:56:52.728, 1, 21, 97871, 0, 84.43
2026/09/26 00:56:52.745, 2, 21, 97871, 0, 81.77
2026/09/26 00:56:52.749, 3, 21, 97871, 0, 83.74
2026/09/26 00:56:52.955, 0, 385, 97871, 0, 91.84
2026/09/26 00:56:52.955, 1, 385, 97871, 0, 94.22
2026/09/26 00:56:52.955, 2, 385, 97871, 0, 90.63
2026/09/26 00:56:52.955, 3, 385, 97871, 0, 93.67
2026/09/26 00:56:53.155, 0, 385, 97871, 2, 100.55
2026/09/26 00:56:53.155, 1, 385, 97871, 3, 104.27
2026/09/26 00:56:53.155, 2, 385, 97871, 2, 99.65
2026/09/26 00:56:53.155, 3, 385, 97871, 1, 102.45
2026/09/26 00:56:53.355, 0, 385, 97871, 0, 108.55
2026/09/26 00:56:53.355, 1, 385, 97871, 0, 113.20
2026/09/26 00:56:53.355, 2, 385, 97871, 0, 107.74
2026/09/26 00:56:53.355, 3, 385, 97871, 0, 112.29
2026/09/26 00:56:53.555, 0, 385, 97871, 0, 117.50
2026/09/26 00:56:53.555, 1, 385, 97871, 0, 122.66
2026/09/26 00:56:53.555, 2, 385, 97871, 0, 116.31
2026/09/26 00:56:53.555, 3, 385, 97871, 0, 120.68
2026/09/26 00:56:53.755, 0, 483, 97871, 0, 117.25
2026/09/26 00:56:53.756, 1, 483, 97871, 0, 124.78
2026/09/26 00:56:53.757, 2, 483, 97871, 0, 119.01
2026/09/26 00:56:53.758, 3, 483, 97871, 0, 123.38
2026/09/26 00:56:53.959, 0, 727, 97871, 8, 116.93
2026/09/26 00:56:53.959, 1, 727, 97871, 8, 124.29
2026/09/26 00:56:53.959, 2, 727, 97871, 5, 118.56
2026/09/26 00:56:53.959, 3, 727, 97871, 6, 122.91
2026/09/26 00:56:54.159, 0, 1019, 97871, 1, 116.97
2026/09/26 00:56:54.159, 1, 1019, 97871, 0, 124.43
2026/09/26 00:56:54.160, 2, 1019, 97871, 1, 118.58
2026/09/26 00:56:54.160, 3, 1019, 97871, 0, 122.89
2026/09/26 00:56:54.360, 0, 1019, 97871, 1, 117.00
2026/09/26 00:56:54.360, 1, 1019, 97871, 0, 124.47
2026/09/26 00:56:54.360, 2, 1019, 97871, 1, 118.68
2026/09/26 00:56:54.361, 3, 1019, 97871, 0, 122.91
2026/09/26 00:56:54.561, 0, 1201, 97871, 0, 117.20
2026/09/26 00:56:54.561, 1, 1201, 97871, 1, 124.88
2026/09/26 00:56:54.561, 2, 1201, 97871, 0, 119.05
2026/09/26 00:56:54.561, 3, 1201, 97871, 1, 123.33
2026/09/26 00:56:54.761, 0, 1443, 97871, 0, 117.20
2026/09/26 00:56:54.761, 1, 1443, 97871, 0, 124.90
2026/09/26 00:56:54.762, 2, 1443, 97871, 0, 119.09
2026/09/26 00:56:54.762, 3, 1441, 97871, 0, 123.35
2026/09/26 00:56:54.986, 0, 1727, 97871, 1, 117.19
2026/09/26 00:56:54.986, 1, 1729, 97871, 0, 124.84
2026/09/26 00:56:54.986, 2, 1729, 97871, 1, 119.08
2026/09/26 00:56:54.986, 3, 1731, 97871, 0, 123.48
2026/09/26 00:56:55.186, 0, 1735, 97871, 0, 117.14
2026/09/26 00:56:55.190, 1, 1735, 97871, 1, 124.71
2026/09/26 00:56:55.190, 2, 1735, 97871, 0, 119.09
2026/09/26 00:56:55.191, 3, 1735, 97871, 0, 123.55
2026/09/26 00:56:55.391, 0, 1735, 97871, 0, 117.34
2026/09/26 00:56:55.391, 1, 1735, 97871, 0, 124.94
2026/09/26 00:56:55.391, 2, 1735, 97871, 0, 119.41
2026/09/26 00:56:55.391, 3, 1735, 97871, 1, 123.75
2026/09/26 00:56:55.591, 0, 1805, 97871, 0, 117.16
2026/09/26 00:56:55.592, 1, 1805, 97871, 0, 124.59
2026/09/26 00:56:55.592, 2, 1805, 97871, 0, 118.97
2026/09/26 00:56:55.592, 3, 1805, 97871, 0, 123.46
2026/09/26 00:56:55.792, 0, 1805, 97871, 0, 117.15
2026/09/26 00:56:55.792, 1, 1805, 97871, 0, 124.57
2026/09/26 00:56:55.792, 2, 1805, 97871, 0, 118.97
2026/09/26 00:56:55.792, 3, 1805, 97871, 0, 123.37
2026/09/26 00:56:55.992, 0, 2831, 97871, 0, 117.15
2026/09/26 00:56:55.992, 1, 2831, 97871, 0, 124.57
2026/09/26 00:56:55.992, 2, 2831, 97871, 0, 118.97
2026/09/26 00:56:55.992, 3, 2831, 97871, 3, 123.24
2026/09/26 00:56:56.192, 0, 2831, 97871, 3, 117.14
2026/09/26 00:56:56.192, 1, 2831, 97871, 0, 124.57
2026/09/26 00:56:56.192, 2, 2831, 97871, 3, 119.00
2026/09/26 00:56:56.192, 3, 2831, 97871, 0, 123.15
2026/09/26 00:56:56.392, 0, 3283, 97871, 0, 116.98
2026/09/26 00:56:56.392, 1, 3283, 97871, 0, 124.42
2026/09/26 00:56:56.392, 2, 3283, 97871, 0, 118.69
2026/09/26 00:56:56.392, 3, 3283, 97871, 1, 123.00
2026/09/26 00:56:56.592, 0, 3641, 97871, 2, 116.99
2026/09/26 00:56:56.592, 1, 3663, 97871, 0, 124.38
2026/09/26 00:56:56.592, 2, 3711, 97871, 2, 118.76
2026/09/26 00:56:56.592, 3, 3397, 97871, 0, 122.94
2026/09/26 00:56:56.792, 0, 11711, 97871, 0, 116.99
2026/09/26 00:56:56.793, 1, 11273, 97871, 3, 124.36
2026/09/26 00:56:56.793, 2, 11271, 97871, 0, 118.78
2026/09/26 00:56:56.793, 3, 10219, 97871, 4, 122.96
2026/09/26 00:56:56.993, 0, 18441, 97871, 5, 116.99
2026/09/26 00:56:56.993, 1, 18195, 97871, 4, 124.34
2026/09/26 00:56:56.993, 2, 17655, 97871, 4, 118.76
2026/09/26 00:56:56.993, 3, 17375, 97871, 5, 122.94
2026/09/26 00:56:57.193, 0, 18441, 97871, 4, 117.01
2026/09/26 00:56:57.193, 1, 18195, 97871, 3, 124.33
2026/09/26 00:56:57.193, 2, 17655, 97871, 4, 118.74
2026/09/26 00:56:57.193, 3, 17375, 97871, 4, 122.98
2026/09/26 00:56:57.393, 0, 18441, 97871, 5, 116.93
2026/09/26 00:56:57.393, 1, 18195, 97871, 5, 124.25
2026/09/26 00:56:57.393, 2, 17655, 97871, 5, 118.70
