timestamp,index,memory_used_mib,memory_total_mib,utilization_gpu_percent,power_watts
2026/09/26 00:08:13.217, 0, 22317, 97871, 100, 308.77
2026/09/26 00:08:13.217, 1, 22317, 97871, 100, 374.58
2026/09/26 00:08:13.217, 2, 22317, 97871, 100, 356.42
2026/09/26 00:08:13.217, 3, 22317, 97871, 100, 338.02
2026/09/26 00:08:13.417, 0, 22317, 97871, 100, 329.56
2026/09/26 00:08:13.417, 1, 22317, 97871, 100, 374.51
2026/09/26 00:08:13.417, 2, 22317, 97871, 100, 328.63
2026/09/26 00:08:13.417, 3, 22317, 97871, 100, 335.94
2026/09/26 00:08:13.617, 0, 22317, 97871, 100, 323.59
2026/09/26 00:08:13.617, 1, 22317, 97871, 100, 357.60
2026/09/26 00:08:13.617, 2, 22317, 97871, 100, 332.77
2026/09/26 00:08:13.617, 3, 22317, 97871, 100, 342.32
2026/09/26 00:08:13.817, 0, 22317, 97871, 100, 328.11
2026/09/26 00:08:13.818, 1, 22317, 97871, 100, 344.69
2026/09/26 00:08:13.818, 2, 22317, 97871, 100, 338.89
2026/09/26 00:08:13.818, 3, 22317, 97871, 100, 339.41
2026/09/26 00:08:14.018, 0, 22317, 97871, 100, 324.02
2026/09/26 00:08:14.018, 1, 22317, 97871, 100, 322.45
2026/09/26 00:08:14.018, 2, 22317, 97871, 100, 342.97
2026/09/26 00:08:14.018, 3, 22317, 97871, 100, 323.65
2026/09/26 00:08:14.218, 0, 22317, 97871, 100, 299.21
2026/09/26 00:08:14.218, 1, 22317, 97871, 100, 297.17
2026/09/26 00:08:14.218, 2, 22317, 97871, 100, 341.40
2026/09/26 00:08:14.218, 3, 22317, 97871, 100, 348.58
2026/09/26 00:08:14.418, 0, 22317, 97871, 100, 299.78
2026/09/26 00:08:14.418, 1, 22317, 97871, 100, 283.51
2026/09/26 00:08:14.418, 2, 22317, 97871, 100, 347.84
2026/09/26 00:08:14.418, 3, 22317, 97871, 100, 324.89
2026/09/26 00:08:14.618, 0, 22317, 97871, 100, 327.96
2026/09/26 00:08:14.618, 1, 22317, 97871, 100, 289.43
2026/09/26 00:08:14.618, 2, 22317, 97871, 100, 351.06
2026/09/26 00:08:14.618, 3, 22317, 97871, 100, 297.70
2026/09/26 00:08:14.818, 0, 22317, 97871, 100, 339.32
2026/09/26 00:08:14.818, 1, 22317, 97871, 100, 298.16
2026/09/26 00:08:14.818, 2, 22317, 97871, 100, 343.48
2026/09/26 00:08:14.818, 3, 22317, 97871, 100, 301.40
2026/09/26 00:08:15.018, 0, 22317, 97871, 100, 348.49
2026/09/26 00:08:15.018, 1, 22317, 97871, 100, 332.67
2026/09/26 00:08:15.018, 2, 22317, 97871, 100, 335.69
2026/09/26 00:08:15.018, 3, 22317, 97871, 100, 322.74
2026/09/26 00:08:15.218, 0, 22319, 97871, 100, 357.86
2026/09/26 00:08:15.219, 1, 22319, 97871, 100, 349.83
2026/09/26 00:08:15.219, 2, 22319, 97871, 100, 315.86
2026/09/26 00:08:15.220, 3, 22319, 97871, 100, 331.18
2026/09/26 00:08:15.420, 0, 22561, 97871, 92, 304.42
2026/09/26 00:08:15.420, 1, 22561, 97871, 63, 325.07
2026/09/26 00:08:15.420, 2, 22561, 97871, 1, 305.64
2026/09/26 00:08:15.420, 3, 22561, 97871, 100, 300.15
2026/09/26 00:08:15.620, 0, 22853, 97871, 0, 249.14
2026/09/26 00:08:15.622, 1, 22853, 97871, 0, 278.26
2026/09/26 00:08:15.622, 2, 22853, 97871, 1, 253.77
2026/09/26 00:08:15.622, 3, 22853, 97871, 0, 267.71
2026/09/26 00:08:15.822, 0, 22855, 97871, 0, 212.75
2026/09/26 00:08:15.822, 1, 22855, 97871, 0, 227.07
2026/09/26 00:08:15.822, 2, 22855, 97871, 0, 211.46
2026/09/26 00:08:15.822, 3, 22855, 97871, 1, 235.49
2026/09/26 00:08:16.023, 0, 22855, 97871, 12, 165.80
2026/09/26 00:08:16.023, 1, 22855, 97871, 17, 177.46
2026/09/26 00:08:16.023, 2, 22855, 97871, 5, 172.96
2026/09/26 00:08:16.023, 3, 22855, 97871, 2, 184.36
2026/09/26 00:08:16.223, 0, 25671, 97871, 0, 134.90
2026/09/26 00:08:16.223, 1, 25671, 97871, 0, 134.67
2026/09/26 00:08:16.223, 2, 25671, 97871, 0, 128.13
2026/09/26 00:08:16.223, 3, 25671, 97871, 0, 143.76
2026/09/26 00:08:16.423, 0, 25671, 97871, 79, 160.40
2026/09/26 00:08:16.423, 1, 25671, 97871, 100, 171.74
2026/09/26 00:08:16.423, 2, 25671, 97871, 100, 170.05
2026/09/26 00:08:16.423, 3, 25671, 97871, 37, 188.05
2026/09/26 00:08:16.623, 0, 25671, 97871, 100, 182.38
2026/09/26 00:08:16.623, 1, 25671, 97871, 100, 214.81
2026/09/26 00:08:16.623, 2, 25671, 97871, 100, 208.52
2026/09/26 00:08:16.623, 3, 25671, 97871, 100, 243.19
2026/09/26 00:08:16.823, 0, 25671, 97871, 100, 231.68
2026/09/26 00:08:16.823, 1, 25671, 97871, 100, 258.61
2026/09/26 00:08:16.823, 2, 25671, 97871, 100, 252.66
2026/09/26 00:08:16.823, 3, 25671, 97871, 100, 289.38
2026/09/26 00:08:17.023, 0, 25671, 97871, 100, 246.74
2026/09/26 00:08:17.023, 1, 25671, 97871, 100, 286.14
2026/09/26 00:08:17.023, 2, 25671, 97871, 100, 277.12
2026/09/26 00:08:17.023, 3, 25671, 97871, 100, 344.66
2026/09/26 00:08:17.223, 0, 25671, 97871, 100, 280.96
2026/09/26 00:08:17.223, 1, 25671, 97871, 100, 342.10
2026/09/26 00:08:17.223, 2, 25671, 97871, 100, 309.62
2026/09/26 00:08:17.223, 3, 25671, 97871, 100, 366.41
2026/09/26 00:08:17.424, 0, 25671, 97871, 100, 306.61
2026/09/26 00:08:17.424, 1, 25671, 97871, 100, 337.58
2026/09/26 00:08:17.424, 2, 25671, 97871, 100, 320.10
2026/09/26 00:08:17.424, 3, 25671, 97871, 100, 364.64
2026/09/26 00:08:17.624, 0, 25671, 97871, 100, 320.86
2026/09/26 00:08:17.624, 1, 25671, 97871, 100, 338.22
2026/09/26 00:08:17.624, 2, 25671, 97871, 100, 319.83
2026/09/26 00:08:17.624, 3, 25671, 97871, 100, 362.20
2026/09/26 00:08:17.824, 0, 25671, 97871, 100, 310.68
2026/09/26 00:08:17.824, 1, 25671, 97871, 100, 345.55
2026/09/26 00:08:17.824, 2, 25671, 97871, 100, 321.57
2026/09/26 00:08:17.824, 3, 25671, 97871, 100, 367.52
