baseline,expert_high,expert_low,truth_high,truth_low,truth_gap,first_high,first_low,hessian_high,hessian_low,hessian_relative_error_high,hessian_relative_error_low
first_order_signed,19,60,4.230079629291528e-07,4.179945675902392e-07,5.013395338913602e-09,6.438303845612836e-08,7.147261928963643e-08,4.2300797531424905e-07,4.1799464156611066e-07,2.9278636226085022e-08,1.7697806912327982e-07
first_order_abs,127,27,1.3031599435410752e-07,1.2530861549373684e-07,5.00737886037068e-09,2.0738731221214835e-08,2.7043274819504857e-08,1.303159962162681e-07,1.2530867365967424e-07,1.4289578174746489e-08,4.641814704970573e-07
first_order_signed,127,27,1.3031599435410752e-07,1.2530861549373684e-07,5.00737886037068e-09,2.0738731221214835e-08,2.7043274819504857e-08,1.303159962162681e-07,1.2530867365967424e-07,1.4289578174746489e-08,4.641814704970573e-07
first_order_abs,18,78,1.1121424421692042e-07,1.0625910043879313e-07,4.95514377812729e-09,1.278802433946069e-08,2.144905604239966e-08,1.1121424847715389e-07,1.0625905133565539e-07,3.830654517715742e-08,4.621075986800345e-07
first_order_signed,18,78,1.1121424421692042e-07,1.0625910043879313e-07,4.95514377812729e-09,1.278802433946069e-08,2.144905604239966e-08,1.1121424847715389e-07,1.0625905133565539e-07,3.830654517715742e-08,4.621075986800345e-07
first_order_abs,112,62,1.8775121915562393e-07,1.8290666355385907e-07,4.844555601764858e-09,2.61056233075152e-08,3.228422080781001e-08,1.877512261216907e-07,1.8290668890585948e-07,3.710264468653408e-08,1.386062154069215e-07
first_order_signed,112,62,1.8775121915562393e-07,1.8290666355385907e-07,4.844555601764858e-09,2.61056233075152e-08,3.228422080781001e-08,1.877512261216907e-07,1.8290668890585948e-07,3.710264468653408e-08,1.386062154069215e-07
first_order_abs,127,45,1.3031599435410752e-07,1.254834684071946e-07,4.832525946912927e-09,2.0738731221214835e-08,2.6444372291933857e-08,1.303159962162681e-07,1.2548346717267123e-07,1.4289578174746489e-08,9.83813547951381e-09
first_order_signed,127,45,1.3031599435410752e-07,1.254834684071946e-07,4.832525946912927e-09,2.0738731221214835e-08,2.6444372291933857e-08,1.303159962162681e-07,1.2548346717267123e-07,1.4289578174746489e-08,9.83813547951381e-09
first_order_abs,89,83,1.5566180091105214e-07,1.5086226270278802e-07,4.799538208264128e-09,1.697718992055286e-08,3.01162327076554e-08,1.5566179456527607e-07,1.508622773371826e-07,4.076643106433669e-08,9.70050052672574e-08
first_order_signed,89,83,1.5566180091105214e-07,1.5086226270278802e-07,4.799538208264128e-09,1.697718992055286e-08,3.01162327076554e-08,1.5566179456527607e-07,1.508622773371826e-07,4.076643106433669e-08,9.70050052672574e-08
first_order_abs,4,50,1.7896841646260672e-07,1.741873628227445e-07,4.781053639862216e-09,2.06474083608299e-08,4.7874379394130526e-08,1.7896843473863555e-07,1.74187334778253e-07,1.0211873800997768e-07,1.6100187211350373e-07
first_order_signed,4,50,1.7896841646260672e-07,1.741873628227445e-07,4.781053639862216e-09,2.06474083608299e-08,4.7874379394130526e-08,1.7896843473863555e-07,1.74187334778253e-07,1.0211873800997768e-07,1.6100187211350373e-07
first_order_abs,94,103,6.937384055685447e-08,6.467719250289398e-08,4.696648053960485e-09,8.977785936892246e-09,1.6147219428219726e-08,6.937384000593738e-08,6.467718094427255e-08,7.941279885111976e-09,1.7871247938348766e-07
first_order_signed,94,103,6.937384055685447e-08,6.467719250289398e-08,4.696648053960485e-09,8.977785936892246e-09,1.6147219428219726e-08,6.937384000593738e-08,6.467718094427255e-08,7.941279885111976e-09,1.7871247938348766e-07
first_order_abs,119,12,1.1002478243942163e-07,1.0547204342744495e-07,4.5527390119766826e-09,1.58144907391744e-08,1.7140279595651008e-08,1.1002477151578205e-07,1.0547204709610014e-07,9.928344633601545e-08,3.478320009797043e-08
first_order_signed,119,12,1.1002478243942163e-07,1.0547204342744495e-07,4.5527390119766826e-09,1.58144907391744e-08,1.7140279595651008e-08,1.1002477151578205e-07,1.0547204709610014e-07,9.928344633601545e-08,3.478320009797043e-08
first_order_abs,4,108,1.7896841646260672e-07,1.744410628610865e-07,4.527353601520217e-09,2.06474083608299e-08,2.357083679349614e-08,1.7896843473863555e-07,1.7444106958919292e-07,1.0211873800997768e-07,3.856951058105276e-08
first_order_signed,4,108,1.7896841646260672e-07,1.744410628610865e-07,4.527353601520217e-09,2.06474083608299e-08,2.357083679349614e-08,1.7896843473863555e-07,1.7444106958919292e-07,1.0211873800997768e-07,3.856951058105276e-08
first_order_abs,111,67,1.7751961480411947e-07,1.7300469204299645e-07,4.51492276112302e-09,2.3435098750468342e-08,2.4159216671648662e-08,1.7751960967871128e-07,1.7300469323799916e-07,2.887234856544041e-08,6.907342783729391e-09
first_order_signed,111,67,1.7751961480411947e-07,1.7300469204299645e-07,4.51492276112302e-09,2.3435098750468342e-08,2.4159216671648662e-08,1.7751960967871128e-07,1.7300469323799916e-07,2.887234856544041e-08,6.907342783729391e-09
first_order_abs,109,77,9.983759457675815e-08,9.53560580840903e-08,4.481536492667844e-09,1.1132776189803905e-08,1.8228505149764374e-08,9.983759241549706e-08,9.535607148336567e-08,2.1647768060678226e-08,1.4051834391539347e-07
first_order_signed,109,77,9.983759457675815e-08,9.53560580840903e-08,4.481536492667844e-09,1.1132776189803905e-08,1.8228505149764374e-08,9.983759241549706e-08,9.535607148336567e-08,2.1647768060678226e-08,1.4051834391539347e-07
first_order_abs,85,107,1.910761721314109e-07,1.866560763110639e-07,4.420095820346999e-09,2.7133622282349276e-08,4.281488434898506e-08,1.9107613979940652e-07,1.8665606660306366e-07,1.692100276399687e-07,5.201009480204305e-08
first_order_signed,85,107,1.910761721314109e-07,1.866560763110639e-07,4.420095820346999e-09,2.7133622282349276e-08,4.281488434898506e-08,1.9107613979940652e-07,1.8665606660306366e-07,1.692100276399687e-07,5.201009480204305e-08
first_order_abs,4,3,1.7896841646260672e-07,1.7458485823640442e-07,4.383558226202299e-09,2.06474083608299e-08,2.794175095743867e-08,1.7896843473863555e-07,1.7458485501720133e-07,1.0211873800997768e-07,1.843918835508727e-08
first_order_signed,4,3,1.7896841646260672e-07,1.7458485823640442e-07,4.383558226202299e-09,2.06474083608299e-08,2.794175095743867e-08,1.7896843473863555e-07,1.7458485501720133e-07,1.0211873800997768e-07,1.843918835508727e-08
first_order_abs,119,122,1.1002478243942163e-07,1.0581129030997385e-07,4.213492129447781e-09,1.58144907391744e-08,1.7649620209780892e-08,1.1002477151578205e-07,1.058112957252888e-07,9.928344633601545e-08,5.1178989820508684e-08
first_order_signed,119,122,1.1002478243942163e-07,1.0581129030997385e-07,4.213492129447781e-09,1.58144907391744e-08,1.7649620209780892e-08,1.1002477151578205e-07,1.058112957252888e-07,9.928344633601545e-08,5.1178989820508684e-08
first_order_abs,39,69,8.870800678502373e-08,8.45386329917001e-08,4.169373793323626e-09,1.3708437429649222e-08,1.6267421987237184e-08,8.870800627391873e-08,8.453864097646147e-08,5.761655788722252e-09,9.445103476480743e-08
first_order_signed,39,69,8.870800678502373e-08,8.45386329917001e-08,4.169373793323626e-09,1.3708437429649222e-08,1.6267421987237184e-08,8.870800627391873e-08,8.453864097646147e-08,5.761655788722252e-09,9.445103476480743e-08
first_order_abs,85,110,1.910761721314109e-07,1.8698696004591304e-07,4.089212085497844e-09,2.7133622282349276e-08,4.9258698009424506e-08,1.9107613979940652e-07,1.869869379333977e-07,1.692100276399687e-07,1.1825699142521454e-07
first_order_signed,85,110,1.910761721314109e-07,1.8698696004591304e-07,4.089212085497844e-09,2.7133622282349276e-08,4.9258698009424506e-08,1.9107613979940652e-07,1.869869379333977e-07,1.692100276399687e-07,1.1825699142521454e-07
first_order_abs,79,98,2.519509133831503e-07,2.478818965778365e-07,4.069016805313756e-09,3.6907157952015264e-08,7.257282046424507e-08,2.5195089392582304e-07,2.4788189989521925e-07,7.722665886699252e-08,1.338291651234561e-08
first_order_signed,79,98,2.519509133831503e-07,2.478818965778365e-07,4.069016805313756e-09,3.6907157952015264e-08,7.257282046424507e-08,2.5195089392582304e-07,2.4788189989521925e-07,7.722665886699252e-08,1.338291651234561e-08
first_order_abs,55,117,7.704004311600434e-08,7.30299217324724e-08,4.010121383531949e-09,8.93364392462459e-09,8.970280185316426e-09,7.704005611230968e-08,7.302990923108155e-08,1.686954577999346e-07,1.7118176427422628e-07
first_order_signed,55,117,7.704004311600434e-08,7.30299217324724e-08,4.010121383531949e-09,8.93364392462459e-09,8.970280185316426e-09,7.704005611230968e-08,7.302990923108155e-08,1.686954577999346e-07,1.7118176427422628e-07
first_order_abs,96,32,8.582929572172566e-08,8.18308618724767e-08,3.99843384924896e-09,1.497712713849353e-08,1.725679319442008e-08,8.58293063288329e-08,8.183085498103537e-08,1.2358376176760406e-07,8.421567577073036e-08
first_order_signed,96,32,8.582929572172566e-08,8.18308618724767e-08,3.99843384924896e-09,1.497712713849353e-08,1.725679319442008e-08,8.58293063288329e-08,8.183085498103537e-08,1.2358376176760406e-07,8.421567577073036e-08
first_order_abs,52,44,9.769869474793701e-08,9.374412206434479e-08,3.9545726835922166e-09,1.311920956315049e-08,1.5900763639109528e-08,9.769868825060257e-08,9.374412002216559e-08,6.650379981151873e-08,2.1784610693797647e-08
first_order_signed,52,44,9.769869474793701e-08,9.374412206434479e-08,3.9545726835922166e-09,1.311920956315049e-08,1.5900763639109528e-08,9.769868825060257e-08,9.374412002216559e-08,6.650379981151873e-08,2.1784610693797647e-08
first_order_abs,29,32,8.574879359306396e-08,8.18308618724767e-08,3.917931720587257e-09,1.2049417841275555e-08,1.725679319442008e-08,8.574878762601656e-08,8.183085498103537e-08,6.958753757411204e-08,8.421567577073036e-08
first_order_signed,29,32,8.574879359306396e-08,8.18308618724767e-08,3.917931720587257e-09,1.2049417841275555e-08,1.725679319442008e-08,8.574878762601656e-08,8.183085498103537e-08,6.958753757411204e-08,8.421567577073036e-08
first_order_abs,74,77,9.920240460487054e-08,9.53560580840903e-08,3.846346520780239e-09,1.141809853333342e-08,1.8228505149764374e-08,9.920240984229167e-08,9.535607148336567e-08,5.2795304213162394e-08,1.4051834391539347e-07
first_order_signed,74,77,9.920240460487054e-08,9.53560580840903e-08,3.846346520780239e-09,1.141809853333342e-08,1.8228505149764374e-08,9.920240984229167e-08,9.535607148336567e-08,5.2795304213162394e-08,1.4051834391539347e-07
first_order_abs,127,26,1.3031599435410752e-07,1.2649505103068067e-07,3.8209433234268485e-09,2.0738731221214835e-08,2.8597835743937592e-08,1.303159962162681e-07,1.2649502423300873e-07,1.4289578174746489e-08,2.1184759177155848e-07
first_order_signed,127,26,1.3031599435410752e-07,1.2649505103068067e-07,3.8209433234268485e-09,2.0738731221214835e-08,2.8597835743937592e-08,1.303159962162681e-07,1.2649502423300873e-07,1.4289578174746489e-08,2.1184759177155848e-07
first_order_abs,29,5,8.574879359306396e-08,8.195346246644651e-08,3.795331126617448e-09,1.2049417841275555e-08,1.28613865113536e-08,8.574878762601656e-08,8.195345913009078e-08,6.958753757411204e-08,4.071036945891035e-08
first_order_signed,29,5,8.574879359306396e-08,8.195346246644651e-08,3.795331126617448e-09,1.2049417841275555e-08,1.28613865113536e-08,8.574878762601656e-08,8.195345913009078e-08,6.958753757411204e-08,4.071036945891035e-08
first_order_abs,119,78,1.1002478243942163e-07,1.0625910043879313e-07,3.765682000628505e-09,1.58144907391744e-08,2.144905604239966e-08,1.1002477151578205e-07,1.0625905133565539e-07,9.928344633601545e-08,4.621075986800345e-07
first_order_signed,119,78,1.1002478243942163e-07,1.0625910043879313e-07,3.765682000628505e-09,1.58144907391744e-08,2.144905604239966e-08,1.1002477151578205e-07,1.0625905133565539e-07,9.928344633601545e-08,4.621075986800345e-07
first_order_abs,117,94,7.30299217324724e-08,6.937384055685447e-08,3.6560811756179275e-09,8.970280185316426e-09,8.977785936892246e-09,7.302990923108155e-08,6.937384000593738e-08,1.7118176427422628e-07,7.941279885111976e-09
first_order_signed,117,94,7.30299217324724e-08,6.937384055685447e-08,3.6560811756179275e-09,8.970280185316426e-09,8.977785936892246e-09,7.302990923108155e-08,6.937384000593738e-08,1.7118176427422628e-07,7.941279885111976e-09
first_order_abs,96,58,8.582929572172566e-08,8.223306785716865e-08,3.5962278645570175e-09,1.497712713849353e-08,1.5333798630834394e-08,8.58293063288329e-08,8.22331216454586e-08,1.2358376176760406e-07,6.540956254022636e-07
first_order_signed,96,58,8.582929572172566e-08,8.223306785716865e-08,3.5962278645570175e-09,1.497712713849353e-08,1.5333798630834394e-08,8.58293063288329e-08,8.22331216454586e-08,1.2358376176760406e-07,6.540956254022636e-07
first_order_abs,45,61,1.254834684071946e-07,1.2192018378822234e-07,3.5632846189722525e-09,2.6444372291933857e-08,2.7173746053321678e-08,1.2548346717267123e-07,1.2192018061796261e-07,9.83813547951381e-09,2.6002747230406944e-08
first_order_signed,45,61,1.254834684071946e-07,1.2192018378822234e-07,3.5632846189722525e-09,2.6444372291933857e-08,2.7173746053321678e-08,1.2548346717267123e-07,1.2192018061796261e-07,9.83813547951381e-09,2.6002747230406944e-08
first_order_abs,46,39,9.22701169374705e-08,8.870800678502373e-08,3.5621101524467707e-09,1.2810836702570327e-08,1.3708437429649222e-08,9.227011332768598e-08,8.870800627391873e-08,3.912192421449291e-08,5.761655788722252e-09
first_order_signed,46,39,9.22701169374705e-08,8.870800678502373e-08,3.5621101524467707e-09,1.2810836702570327e-08,1.3708437429649222e-08,9.227011332768598e-08,8.870800627391873e-08,3.912192421449291e-08,5.761655788722252e-09
first_order_abs,29,58,8.574879359306396e-08,8.223306785716865e-08,3.515725735895314e-09,1.2049417841275555e-08,1.5333798630834394e-08,8.574878762601656e-08,8.22331216454586e-08,6.958753757411204e-08,6.540956254022636e-07
first_order_signed,29,58,8.574879359306396e-08,8.223306785716865e-08,3.515725735895314e-09,1.2049417841275555e-08,1.5333798630834394e-08,8.574878762601656e-08,8.22331216454586e-08,6.958753757411204e-08,6.540956254022636e-07
first_order_abs,44,95,9.374412206434479e-08,9.023565254489256e-08,3.508469519452234e-09,1.5900763639109528e-08,1.663221138592519e-08,9.374412002216559e-08,9.023567315580294e-08,2.1784610693797647e-08,2.284120500257328e-07
first_order_signed,44,95,9.374412206434479e-08,9.023565254489256e-08,3.508469519452234e-09,1.5900763639109528e-08,1.663221138592519e-08,9.374412002216559e-08,9.023567315580294e-08,2.1784610693797647e-08,2.284120500257328e-07
first_order_abs,11,25,4.749315834090877e-08,4.398683666027596e-08,3.506321680632807e-09,7.249114020169145e-09,7.732449236463879e-09,4.749316673269277e-08,4.398686570539212e-08,1.7669458706511494e-07,6.603138202777444e-07
first_order_signed,11,25,4.749315834090877e-08,4.398683666027596e-08,3.506321680632807e-09,7.249114020169145e-09,7.732449236463879e-09,4.749316673269277e-08,4.398686570539212e-08,1.7669458706511494e-07,6.603138202777444e-07
first_order_abs,27,61,1.2530861549373684e-07,1.2192018378822234e-07,3.3884317055144994e-09,2.7043274819504857e-08,2.7173746053321678e-08,1.2530867365967424e-07,1.2192018061796261e-07,4.641814704970573e-07,2.6002747230406944e-08
first_order_signed,27,61,1.2530861549373684e-07,1.2192018378822234e-07,3.3884317055144994e-09,2.7043274819504857e-08,2.7173746053321678e-08,1.2530867365967424e-07,1.2192018061796261e-07,4.641814704970573e-07,2.6002747230406944e-08
first_order_abs,111,50,1.7751961480411947e-07,1.741873628227445e-07,3.3322519813749703e-09,2.3435098750468342e-08,4.7874379394130526e-08,1.7751960967871128e-07,1.74187334778253e-07,2.887234856544041e-08,1.6100187211350373e-07
first_order_signed,111,50,1.7751961480411947e-07,1.741873628227445e-07,3.3322519813749703e-09,2.3435098750468342e-08,4.7874379394130526e-08,1.7751960967871128e-07,1.74187334778253e-07,2.887234856544041e-08,1.6100187211350373e-07
first_order_abs,11,6,4.749315834090877e-08,4.419068141869092e-08,3.3024769222178465e-09,7.249114020169145e-09,7.66865688728302e-09,4.749316673269277e-08,4.419067778371755e-08,1.7669458706511494e-07,8.225655860965927e-08
first_order_signed,11,6,4.749315834090877e-08,4.419068141869092e-08,3.3024769222178465e-09,7.249114020169145e-09,7.66865688728302e-09,4.749316673269277e-08,4.419067778371755e-08,1.7669458706511494e-07,8.225655860965927e-08
first_order_abs,92,32,8.498259991944167e-08,8.18308618724767e-08,3.1517380469649626e-09,9.588055727149935e-09,1.725679319442008e-08,8.498260228861909e-08,8.183085498103537e-08,2.787838248032384e-08,8.421567577073036e-08
first_order_signed,92,32,8.498259991944167e-08,8.18308618724767e-08,3.1517380469649626e-09,9.588055727149935e-09,1.725679319442008e-08,8.498260228861909e-08,8.183085498103537e-08,2.787838248032384e-08,8.421567577073036e-08
first_order_abs,105,12,1.086103814859188e-07,1.0547204342744495e-07,3.138338058473854e-09,1.6303553884711165e-08,1.7140279595651008e-08,1.0861037935683271e-07,1.0547204709610014e-07,1.9602970411461194e-08,3.478320009797043e-08
first_order_signed,105,12,1.086103814859188e-07,1.0547204342744495e-07,3.138338058473854e-09,1.6303553884711165e-08,1.7140279595651008e-08,1.0861037935683271e-07,1.0547204709610014e-07,1.9602970411461194e-08,3.478320009797043e-08
first_order_abs,111,108,1.7751961480411947e-07,1.744410628610865e-07,3.0785519430329713e-09,2.3435098750468342e-08,2.357083679349614e-08,1.7751960967871128e-07,1.7444106958919292e-07,2.887234856544041e-08,3.856951058105276e-08
first_order_signed,111,108,1.7751961480411947e-07,1.744410628610865e-07,3.0785519430329713e-09,2.3435098750468342e-08,2.357083679349614e-08,1.7751960967871128e-07,1.7444106958919292e-07,2.887234856544041e-08,3.856951058105276e-08
first_order_abs,3,93,1.7458485823640442e-07,1.715425665122121e-07,3.042291724192317e-09,2.794175095743867e-08,2.9678436996860568e-08,1.7458485501720133e-07,1.7154252418549731e-07,1.843918835508727e-08,2.4674176007551265e-07
first_order_signed,3,93,1.7458485823640442e-07,1.715425665122121e-07,3.042291724192317e-09,2.794175095743867e-08,2.9678436996860568e-08,1.7458485501720133e-07,1.7154252418549731e-07,1.843918835508727e-08,2.4674176007551265e-07
first_order_abs,92,5,8.498259991944167e-08,8.195346246644651e-08,3.0291374529951533e-09,9.588055727149935e-09,1.28613865113536e-08,8.498260228861909e-08,8.195345913009078e-08,2.787838248032384e-08,4.071036945891035e-08
first_order_signed,92,5,8.498259991944167e-08,8.195346246644651e-08,3.0291374529951533e-09,9.588055727149935e-09,1.28613865113536e-08,8.498260228861909e-08,8.195345913009078e-08,2.787838248032384e-08,4.071036945891035e-08
first_order_abs,111,3,1.7751961480411947e-07,1.7458485823640442e-07,2.9347565677150527e-09,2.3435098750468342e-08,2.794175095743867e-08,1.7751960967871128e-07,1.7458485501720133e-07,2.887234856544041e-08,1.843918835508727e-08
first_order_signed,111,3,1.7751961480411947e-07,1.7458485823640442e-07,2.9347565677150527e-09,2.3435098750468342e-08,2.794175095743867e-08,1.7751960967871128e-07,1.7458485501720133e-07,2.887234856544041e-08,1.843918835508727e-08
first_order_abs,62,17,1.8290666355385907e-07,1.7999261579325585e-07,2.9140477606032213e-09,3.228422080781001e-08,3.729928295115314e-08,1.8290668890585948e-07,1.7999262524881487e-07,1.386062154069215e-07,5.2533038535182425e-08
first_order_signed,62,17,1.8290666355385907e-07,1.7999261579325585e-07,2.9140477606032213e-09,3.228422080781001e-08,3.729928295115314e-08,1.8290668890585948e-07,1.7999262524881487e-07,1.386062154069215e-07,5.2533038535182425e-08
first_order_abs,108,93,1.744410628610865e-07,1.715425665122121e-07,2.8984963488743982e-09,2.357083679349614e-08,2.9678436996860568e-08,1.7444106958919292e-07,1.7154252418549731e-07,3.856951058105276e-08,2.4674176007551265e-07
first_order_signed,108,93,1.744410628610865e-07,1.715425665122121e-07,2.8984963488743982e-09,2.357083679349614e-08,2.9678436996860568e-08,1.7444106958919292e-07,1.7154252418549731e-07,3.856951058105276e-08,2.4674176007551265e-07
first_order_abs,39,96,8.870800678502373e-08,8.582929572172566e-08,2.8787110632980634e-09,1.3708437429649222e-08,1.497712713849353e-08,8.870800627391873e-08,8.58293063288329e-08,5.761655788722252e-09,1.2358376176760406e-07
first_order_signed,39,96,8.870800678502373e-08,8.582929572172566e-08,2.8787110632980634e-09,1.3708437429649222e-08,1.497712713849353e-08,8.870800627391873e-08,8.58293063288329e-08,5.761655788722252e-09,1.2358376176760406e-07
first_order_abs,105,122,1.086103814859188e-07,1.0581129030997385e-07,2.7990911759449526e-09,1.6303553884711165e-08,1.7649620209780892e-08,1.0861037935683271e-07,1.058112957252888e-07,1.9602970411461194e-08,5.1178989820508684e-08
first_order_signed,105,122,1.086103814859188e-07,1.0581129030997385e-07,2.7990911759449526e-09,1.6303553884711165e-08,1.7649620209780892e-08,1.0861037935683271e-07,1.058112957252888e-07,1.9602970411461194e-08,5.1178989820508684e-08
first_order_abs,94,20,6.937384055685447e-08,6.658259048085973e-08,2.7912500759947325e-09,8.977785936892246e-09,1.0459530819240115e-08,6.937384000593738e-08,6.658258655534155e-08,7.941279885111976e-09,5.8957126114293686e-08
first_order_signed,94,20,6.937384055685447e-08,6.658259048085973e-08,2.7912500759947325e-09,8.977785936892246e-09,1.0459530819240115e-08,6.937384000593738e-08,6.658258655534155e-08,7.941279885111976e-09,5.8957126114293686e-08
first_order_abs,101,83,1.536263056847343e-07,1.5086226270278802e-07,2.7640429819462947e-09,1.940267622124736e-08,3.01162327076554e-08,1.536263027901441e-07,1.508622773371826e-07,1.884176143380153e-08,9.70050052672574e-08
first_order_signed,101,83,1.536263056847343e-07,1.5086226270278802e-07,2.7640429819462947e-09,1.940267622124736e-08,3.01162327076554e-08,1.536263027901441e-07,1.508622773371826e-07,1.884176143380153e-08,9.70050052672574e-08
first_order_abs,92,58,8.498259991944167e-08,8.223306785716865e-08,2.7495320622730197e-09,9.588055727149935e-09,1.5333798630834394e-08,8.498260228861909e-08,8.22331216454586e-08,2.787838248032384e-08,6.540956254022636e-07
first_order_signed,92,58,8.498259991944167e-08,8.223306785716865e-08,2.7495320622730197e-09,9.588055727149935e-09,1.5333798630834394e-08,8.498260228861909e-08,8.22331216454586e-08,2.787838248032384e-08,6.540956254022636e-07
first_order_abs,69,32,8.45386329917001e-08,8.18308618724767e-08,2.707771119223398e-09,1.6267421987237184e-08,1.725679319442008e-08,8.453864097646147e-08,8.183085498103537e-08,9.445103476480743e-08,8.421567577073036e-08
first_order_signed,69,32,8.45386329917001e-08,8.18308618724767e-08,2.707771119223398e-09,1.6267421987237184e-08,1.725679319442008e-08,8.453864097646147e-08,8.183085498103537e-08,9.445103476480743e-08,8.421567577073036e-08
first_order_abs,24,71,5.212127088190829e-08,4.947829772923908e-08,2.6429731526692124e-09,7.589740180780068e-09,1.0919421056243549e-08,5.212127618392515e-08,4.9478291686000375e-08,1.0172462730194253e-07,1.2213917984001535e-07
first_order_signed,24,71,5.212127088190829e-08,4.947829772923908e-08,2.6429731526692124e-09,7.589740180780068e-09,1.0919421056243549e-08,5.212127618392515e-08,4.9478291686000375e-08,1.0172462730194253e-07,1.2213917984001535e-07
first_order_abs,18,105,1.1121424421692042e-07,1.086103814859188e-07,2.6038627310016133e-09,1.278802433946069e-08,1.6303553884711165e-08,1.1121424847715389e-07,1.0861037935683271e-07,3.830654517715742e-08,1.9602970411461194e-08
first_order_signed,18,105,1.1121424421692042e-07,1.086103814859188e-07,2.6038627310016133e-09,1.278802433946069e-08,1.6303553884711165e-08,1.1121424847715389e-07,1.0861037935683271e-07,3.830654517715742e-08,1.9602970411461194e-08
first_order_abs,122,97,1.0581129030997385e-07,1.032605117209675e-07,2.5507785890063525e-09,1.7649620209780892e-08,2.0536957245909093e-08,1.058112957252888e-07,1.0326048993647419e-07,5.1178989820508684e-08,2.109663505327629e-07
first_order_signed,122,97,1.0581129030997385e-07,1.032605117209675e-07,2.5507785890063525e-09,1.7649620209780892e-08,2.0536957245909093e-08,1.058112957252888e-07,1.0326048993647419e-07,5.1178989820508684e-08,2.109663505327629e-07
first_order_abs,30,100,1.3951483361448216e-07,1.3696808983206857e-07,2.546743782413595e-09,1.9487615121605018e-08,3.000378017148364e-08,1.395148103711108e-07,1.3696808309759945e-07,1.6660143413524415e-07,4.916816119571488e-08
first_order_signed,30,100,1.3951483361448216e-07,1.3696808983206857e-07,2.546743782413595e-09,1.9487615121605018e-08,3.000378017148364e-08,1.395148103711108e-07,1.3696808309759945e-07,1.6660143413524415e-07,4.916816119571488e-08
first_order_abs,41,71,5.190778471575686e-08,4.947829772923908e-08,2.4294869865177777e-09,1.0775334335910712e-08,1.0919421056243549e-08,5.190778651353867e-08,4.9478291686000375e-08,3.46341462986068e-08,1.2213917984001535e-07
first_order_signed,41,71,5.190778471575686e-08,4.947829772923908e-08,2.4294869865177777e-09,1.0775334335910712e-08,1.0919421056243549e-08,5.190778651353867e-08,4.9478291686000375e-08,3.46341462986068e-08,1.2213917984001535e-07
first_order_abs,42,97,1.0567381538888496e-07,1.032605117209675e-07,2.413303667917465e-09,1.4538637005401255e-08,2.0536957245909093e-08,1.0567381281134658e-07,1.0326048993647419e-07,2.439145757117567e-08,2.109663505327629e-07
first_order_signed,42,97,1.0567381538888496e-07,1.032605117209675e-07,2.413303667917465e-09,1.4538637005401255e-08,2.0536957245909093e-08,1.0567381281134658e-07,1.0326048993647419e-07,2.439145757117567e-08,2.109663505327629e-07
first_order_abs,105,78,1.086103814859188e-07,1.0625910043879313e-07,2.3512810471256765e-09,1.6303553884711165e-08,2.144905604239966e-08,1.0861037935683271e-07,1.0625905133565539e-07,1.9602970411461194e-08,4.621075986800345e-07
first_order_signed,105,78,1.086103814859188e-07,1.0625910043879313e-07,2.3512810471256765e-09,1.6303553884711165e-08,2.144905604239966e-08,1.0861037935683271e-07,1.0625905133565539e-07,1.9602970411461194e-08,4.621075986800345e-07
first_order_abs,52,77,9.769869474793701e-08,9.53560580840903e-08,2.3426366638467063e-09,1.311920956315049e-08,1.8228505149764374e-08,9.769868825060257e-08,9.535607148336567e-08,6.650379981151873e-08,1.4051834391539347e-07
first_order_signed,52,77,9.769869474793701e-08,9.53560580840903e-08,2.3426366638467063e-09,1.311920956315049e-08,1.8228505149764374e-08,9.769868825060257e-08,9.535607148336567e-08,6.650379981151873e-08,1.4051834391539347e-07
first_order_abs,109,53,9.983759457675815e-08,9.752400249585814e-08,2.3135920809000034e-09,1.1132776189803905e-08,2.5503542300242542e-08,9.983759241549706e-08,9.752397289730652e-08,2.1647768060678226e-08,3.035001729349403e-07
first_order_signed,109,53,9.983759457675815e-08,9.752400249585814e-08,2.3135920809000034e-09,1.1132776189803905e-08,2.5503542300242542e-08,9.983759241549706e-08,9.752397289730652e-08,2.1647768060678226e-08,3.035001729349403e-07
first_order_abs,122,80,1.0581129030997385e-07,1.0355948593994721e-07,2.251804370026637e-09,1.7649620209780892e-08,1.9221985514406014e-08,1.058112957252888e-07,1.0355950053053675e-07,5.1178989820508684e-08,1.4089090348086633e-07
first_order_signed,122,80,1.0581129030997385e-07,1.0355948593994721e-07,2.251804370026637e-09,1.7649620209780892e-08,1.9221985514406014e-08,1.058112957252888e-07,1.0355950053053675e-07,5.1178989820508684e-08,1.4089090348086633e-07
first_order_abs,48,90,3.659155429064017e-08,3.436870080289482e-08,2.2228534877453497e-09,5.726884233503426e-09,6.427436094469385e-09,3.659155822788307e-08,3.436869988604485e-08,1.0759977203499692e-07,2.667688761533739e-08
first_order_signed,48,90,3.659155429064017e-08,3.436870080289482e-08,2.2228534877453497e-09,5.726884233503426e-09,6.427436094469385e-09,3.659155822788307e-08,3.436869988604485e-08,1.0759977203499692e-07,2.667688761533739e-08
first_order_abs,12,97,1.0547204342744495e-07,1.032605117209675e-07,2.211531706477451e-09,1.7140279595651008e-08,2.0536957245909093e-08,1.0547204709610014e-07,1.0326048993647419e-07,3.478320009797043e-08,2.109663505327629e-07
